id_acao;ano_exercicio;cd_acao;nome
49262;2006;1028;INCENTIVO A INICIATIVAS DE INCLUSAO DIGITAL NO ESTADO DE MINAS GERAIS
49263;2005;4066;CONCESSAO DE BOLSAS DE ESTUDO PARA INSTITUICOES FEDERAIS E PARTICULARES QUE PROMOVEM O DESENVOLVIMEN
49264;2007;4066;CONCESSAO DE BOLSAS DE ESTUDO PARA INSTITUICOES FEDERAIS E PARTICULARES QUE PROMOVEM O DESENVOLVIMEN
49265;2004;4067;REALIZACAO DE ESTUDOS TECNICOS
49266;2007;4067;REALIZACAO DE ESTUDOS TECNICOS
49267;2000;4444;VERIFICACAO E FISCALIZACAO         METROLOGICA E DA QUALIDADE
49268;2001;4470;INFORMACOES TECNOLOGICAS
49269;2010;4258;VERIFICACAO DE VEICULOS COM PRODUTOS PERIGOSOS
49270;2011;4258;VERIFICACAO DE VEICULOS COM PRODUTOS PERIGOSOS
49271;2009;4430;VERIFICACAO E FISCALIZACAO EM PRODUTOS COM CONFORMIDADE AVALIADA PELO INMETRO
49272;2012;4477;VERIFICACAO E FISCALIZACAO EM PRODUTOS PRE-MEDIDOS
49273;2010;4486;EXECUCAO DE SERVICOS METROLOGICOS
49274;2006;4419;EXECUCAO DE SERVICOS METROLOGICOS
49275;2004;1429;CONSTRUCAO DE LABORATORIOS DE PRE-MEDIDOS
49276;2007;4347;PROGRAMA DE APOIO A EXPORTACAO - PROGEX
49277;2001;4067;CARTOGRAFIA BASICA, TEMATICA E     DIGITAL
49278;2000;3044;INFORMATIZACAO DE UNIDADES         OPERACIONAIS
49279;2001;1578;CONSTRUCAO DE UNIDADE PREDIAL
49280;2010;4421;COORDENACAO DOS PROGRAMAS E PROJETOS DO SISTEMA SEAPA
49281;2009;1137;DESENVOLVIMENTO E IMPLANTACAO DO SISTEMA INFORMATIZADO DO IMA
49282;2012;4131;CERTIFICACAO DE PROPRIEDADES AGROPECUARIAS E AGROINDUSTRIAIS
49283;2006;4532;INSPECAO DE PRODUTOS DE ORIGEM ANIMAL
49284;2006;1038;PRO-HORTA - HORTA VIVA
49285;2007;1147;ATIVIDADES DE SEGURANCA ALIMENTAR E NUTRICIONAL E TECNICAS DE PRODUCAO DE ALIMENTOS
49286;2012;4037;FORMACAO DE TECNICOS EM LATICINIOS, AGROPECUARIA E COOPERATIVISMO
49287;2006;1184;FORMACAO DE TECNICOS  EM LATICINIOS, AGROPECUARIA E COOPERATIVISMO
49288;2005;4332;ATIVIDADE DE APOIO COM CREDITO AGRICOLA AO PROCESSO PRODUTIVO DOS IRRIGANTES DO PROJETO JAIBA
49289;2006;4332;FUNDO JAIBA - JAIBA IRRIGAR - PROGRAMA DE APOIO A AGRICULTURA IRRIGADA DO JAIBA
49290;2007;4332;FUNDO JAIBA - JAIBA IRRIGAR - PROGRAMA DE APOIO A AGRICULTURA IRRIGADA DO JAIBA
49291;2002;1368;IMPLANTACAO DO PROJETO DE IRRIGACAO DO JAIBA II
49292;2002;1369;IMPLANTACAO DE INFRA-ESTRUTURA SOCIAL E AMBIENTAL BASICAS - JAIBA I
49293;2001;4076;PROGRAMA DE PRESERVACAO E          CONSERVACAO AMBIENTAL
49294;2010;1047;CERTIFICACAO DO CAFE - EMATER
49295;2001;4433;DESENV.DE PROJETOS DE PESQUISA     AGROPECUARIA E AGROINDUSTRIAL
49296;2000;4457;INSPECAO VEGETAL
49297;2001;4558;COORD., ELABORACAO E IMPLEMENTACAO DE PLANOS, PROG.E PROJ.DE IRRIGACAO
49298;2000;4410;MANUTENCAO, ATUALIZACAO E          GERENCIAMENTO DO SISTEMA AGRIDATA
49299;2001;1369;IMPLANT.DE INFRA-ESTRUTURA SOCIAL  E AMBIENTAL BASICAS - JAIBA I
49300;2000;7414;PROGRAMACAO A CARGO DA EMPRESA DE  PESQUISA AGROPECUARIA DE MG-EPAMIG
49301;2000;7257;PROGRAMACAO A CARGO DA CENTRAIS DE ABASTECIMENTO DE M.G S/A-CEASA
49302;2008;1075;ELABORACAO  DE PROJETOS DE RECUPERACAO E READEQUACAO DE ESTRADAS VICINAIS COM ENFOQUE AMBIENTAL
49303;2009;1075;ELABORACAO  DE PROJETOS DE RECUPERACAO E READEQUACAO DE ESTRADAS VICINAIS COM ENFOQUE AMBIENTAL
49304;2012;4428;COORDENACAO GERAL DO PROJETO JAIBA
49305;2005;1233;GARANTIA DE RENDA MINIMA
49306;2006;1233;GARANTIA DE RENDA MINIMA
49307;2012;4008;APOIO AS PARCERIAS FUNDIARIAS E ACOES DE CIDADANIA
49308;2012;4085;APOIO A REGULARIZACAO FUNDIARIA DE AREAS OCUPADAS POR COMUNIDADES QUILOMBOLAS E INDIGENAS
49309;2006;1008;CREDITO FUNDIARIO
49310;2006;4006;DESENVOLVIMENTO RURAL E SUSTENTAVEL
49311;2006;4054;REGULARIZACAO FUNDIARIA
49312;2007;4054;REGULARIZACAO FUNDIARIA
49313;2005;4148;INFRA-ESTRUTURA BASICA E PRODUTIVA
49314;2001;1612;IMPLANTACAO DO PROGRAMA ESTADUAL DE REFORMA AGRARIA
49315;2000;1053;EXTINCAO DE OBRIGACOES CREDITICIAS
49316;2001;1055;PROG.DE APOIO EMPRESAS DE ELETR.,DEINFORM.E DE TELEC.PROE-ELETRONICA
49317;2001;1165;APOIO CRED.AO PROG.DE DES.DE MEDIAS PEQ.E MICROEMP.-FUNDESE/BASE TECNO
49318;2001;4625;COMERCIALIZACAO DE JORNAL E        SERVICOS GRAFICOS EM GERAL
49319;2000;3820;GESTAO DE TERMAS E AGUAS MINERAIS
49320;2000;4829;DIFUSAO TECNICA DO SETOR           MINERAL
49321;2000;8829;DIFUSAO TECNICA DO SETOR MINERAL
49322;2010;4059;OPERACIONALIZACAO DO CONSELHO ESTADUAL DE COOPERATIVISMO
49323;2009;4097;ACOES PARA O FOMENTO E APOIO AO COOPERATIVISMO E NEGOCIOS COLETIVOS
49324;2002;4023;CADASTRAMENTO E FISCALIZACAO DA ATIVIDADE HOTELEIRA
49325;2003;4023;CADASTRAMENTO E FISCALIZACAO DA ATIVIDADE HOTELEIRA
49326;2001;4697;GESTAO DO CONSELHO DE SEGURANCA    ALIMENTAR - CONSEA/MG
50583;2002;4210;SERVICOS DE ASSISTENCIA JURIDICA
50584;2007;4017;REPRESENTACAO JUDICIAL, COBRANCAS DA DIVIDA ATIVA E ASSESSORAMENTO JURIDICO AO ESTADO NA REGIAO METR
50585;2004;4735;CONSULTORIA JURIDICA RELATIVA AO PATRIMONIO IMOBILIARIO DO ESTADO
50586;2004;4744;CONSULTORIA E ASSESSORAMENTO JURIDICO
50587;2006;1034;IMPLANTACAO DE NUCLEOS DE ATENDIMENTO JURIDICO ESPECIALIZADO
50588;1998;1197;PROGRAMA PILOTO DE APOIO A REFORMA AGRARIA - PARATERRA
50589;1997;4330;ORGANIZACAO FUNDIARIA
50590;1997;4212;TESTES, ANALISES E PRODUCAO        LABORATORIAL
50591;1997;4389;COORD.E GERENCIAMENTO DE PROGRAMAS DE IRRIGACAO E DESENVOLV.AGRARIO
50592;1999;4389;COORD.E GERENCIAMENTO DE PROGRAMAS DE IRRIGACAO E DESENVOLV.AGRARIO
50593;1998;4445;ENGENHARIA E MOTOMECANIZACAO       AGRICOLA
50594;1996;4260;DEFESA SANITARIA E INSPECAO ANIMAL
50595;1995;3123;PROJETO BARRACAO DO PRODUTOR
50596;1998;3123;BARRACAO DO PRODUTOR
50597;1998;4170;PADRONIZACAO E CLASSIFICACAO DE    PRODUTOS AGROPECUARIOS
50598;1999;4397;FISCALIZACAO DO COMERCIO E USO DE  INSUMOS AGROPECUARIOS
50599;1996;4356;PROTECAO DA VIDA SILVESTRE, ADM.   DAS AREAS PROTEGIDAS E EDUC. AMB.
50600;1995;1017;PROG.DE CONSERVACAO E PRODUCAO     FLORESTAL DE M.G.- PRO-FLORESTA
50601;1996;1017;PROG.DE CONSERVACAO E PRODUCAO     FLORESTAL DE M.G.- PRO-FLORESTA
50602;1995;2232;FUNDO PRO-FLORESTA
50603;1998;4410;MANUTENCAO, ATUALIZACAO E          GERENCIAMENTO DO SISTEMA AGRIDATA
50604;1996;4171;PROMOCOES AGROPECUARIAS
50605;1998;4171;PROMOCOES AGROPECUARIAS
50606;1999;4171;PROMOCOES AGROPECUARIAS
50607;2000;2294;MANUTENCAO DOS SISTEMAS GERENCIAIS CORPORATIVOS
50608;2009;2007;INICIATIVAS DE INCENTIVO AO PLANEJAMENTO ORCAMENTARIO DO GASTO
50609;2012;2129;GOVERNANCA EM REDE
50610;2010;2123;OPERACIONALIZACAO DO PROGRAMA ESTADO PARA RESULTADOS
50611;2009;4293;COORDENACAO DO PROCESSO DE PLANEJAMENTO E ORCAMENTO ESTADUAL
50612;2009;4466;COORDENACAO DA ACAO GOVERNAMENTAL
50613;2010;4466;COORDENACAO DA ACAO GOVERNAMENTAL
50614;2002;4668;PLANEJAMENTO ORCAMENTARIO DO GOVERNO
50615;2003;4668;PLANEJAMENTO ORCAMENTARIO DO GOVERNO
50616;2003;4669;REFORMA E PLANEJAMENTO INSTITUCIONAL DO ESTADO
50617;2003;4884;COORDENACAO E SUPERVISAO DE PROGRAMAS MULTISETORIAIS
50618;2004;4701;COLETA  E SISTEMATIZACAO DE DADOS ESTATISTICOS SECUNDARIOS E PRIMARIOS
50619;2011;4211;MEDICAO DE FORMA INDEPENDENTE DO DESEMPENHO DOS PARCEIROS PRIVADOS EM CONTRATOS DE PPP
50620;2007;4240;MONITORAMENTO DOS PROGRAMAS E ACOES DO PPAG
50621;2004;1325;COORDENACAO DA ELABORACAO DO PLANO PLURIANUAL DE ACAO GOVERNAMENTAL
50622;2004;2001;DIRECAO SUPERIOR
50623;2005;2002;PLANEJAMENTO, GESTAO E FINANCAS
50624;2003;2293;OPERACIONALIZACAO DAS ACOES DOS CONSELHOS
50625;2002;2350;DESENVOLVIMENTO E MANUTENCAO DOS SERVICOS DE INFORMATICA
50626;2003;2350;DESENVOLVIMENTO E MANUTENCAO DOS SERVICOS DE INFORMATICA
50627;2004;2664;PUBLICACAO DE ATOS E MATERIAS NO ORGAO OFICIAL DO ESTADO-TRIBUNAL DE CONTAS
50628;2002;2820;DESENVOLVIMENTO E MANUTENCAO DOS SISTEMAS CORPORATIVOS
50629;2005;2871;MANUTENCAO DO SISTEMA INTEGRADO DE ADMINISTRACAO FINANCEIRA - SIAFI
50630;2006;2871;MANUTENCAO DO SISTEMA INTEGRADO DE ADMINISTRACAO FINANCEIRA - SIAFI
50631;2006;7220;PAGAMENTO A MGS POR INDENIZACAO TRABALHISTA E PRESTACAO DE SEVICOS JURIDICOS
50632;2007;7707;PROGRAMACAO A CARGO DA MINAS GERAIS ADMINISTRACAO E SERVICOS S/A - MGS
50633;2012;1106;GESTAO E OPERACAO DA CIDADE ADMINISTRATIVA
50634;2008;1160;IMPLANTACAO DO CENTRO ADMINISTRATIVO
50635;2008;1351;OBTENCAO DE LICENCA AMBIENTAL PARA CONSTRUCAO E OPERACAO DO CENTRO ADMINISTRATIVO
50636;2009;2014;PACTUACAO DOS ACORDOS DE RESULTADOS
50637;2009;2016;EXECUCAO DE POLITICAS PUBLICAS VIA PARCERIZACAO COM TERCEIRO SETOR
50638;2002;4114;MODERNIZACAO ADMINISTRATIVA
50639;2010;1003;DIVULGACAO DE MINAS GERAIS COMO ESTADO DESCOMPLICADO
50640;2010;1006;INTEGRACAO DAS REGIONAIS SETORIAIS
50641;2009;1135;SIMPLIFICACAO DOS PROCESSOS CRITICOS DE ATENDIMENTO AO PUBLICO
50642;2009;1280;IMPLANTACAO E OPERACAO DAS UNIDADES DE ATENDIMENTO INTEGRADO - UAI
50643;2006;1866;AMPLIACAO E REFORMA DE UNIDADES DA SEF
50644;2007;1948;AMPLIACAO E REFORMA DE PREDIOS PUBLICOS
50645;2011;1222;IMPLEMENTACAO DO PLANO MACROESTRUTURAL DO VETOR NORTE DA RMBH
50646;2006;1092;ELABORACAO DOS PROJETOS EXECUTIVOS DE ARQUITETURA, ESTRUTURAS E INSTALACOES COMPLEMENTARES
50647;2005;1648;PROJETOS DE ADEQUACAO DA INFRA-ESTRUTURA URBANA
50648;2006;1049;APOIO FINANCEIRO AOS MUNICIPIOS EM SITUACAO DE CALAMIDADE  E EM OBRAS DE INFRA-ESTRUTURA
50649;2008;2017;PROCESSOS E SISTEMAS DE GESTAO PRODUTIVA DE ALMOXARIFADO, DEPOSITOS E ESTOQUES
50650;2002;2156;MANUTENCAO DO SISTEMA INTEGRADO DE ADMINISTRACAO FINANCEIRA - SIAFI
50651;2004;4102;ELABORACAO DE PROJETOS TECNICOS
50652;2005;4103;FISCALIZACAO DE OBRAS
50653;2006;4103;GERENCIAMENTO E FISCALIZACAO DE OBRAS
50654;2007;4103;FISCALIZACAO DE OBRAS
50655;2003;1678;CONSTRUCAO DE CENTRO DE CONVENCAO
50656;2008;2070;MANUTENCAO DO SISTEMA INTEGRADO DE PROTOCOLO - SIPRO
50657;2009;2070;MANUTENCAO DO SISTEMA INTEGRADO DE PROTOCOLO - SIPRO
50658;2008;1290;NEGOCIACAO DE EMPRESTIMOS EXTERNOS PARA O ESTADO
50659;2009;1290;NEGOCIACAO DE EMPRESTIMOS EXTERNOS PARA O ESTADO
50660;2012;2023;GESTAO DO MINAS SEM FOME
50661;2005;4246;ADMINISTRACAO DOS PALACIOS DA LIBERDADE E DOS DESPACHOS
50662;2005;4668;ADMINISTRACAO DA RESIDENCIA OFICIAL DO GOVERNADOR
50663;2005;4266;ASSESSORIA DO CERIMONIAL
50664;2006;4288;REPRESENTACAO E DEFESA DOS INTERESSES DO ESTADO DE MINAS GERAIS EM SAO PAULO
50665;2002;1392;CONTENCIOSO ADMINISTRATIVO E JUDICIAL
50666;2003;4608;AUDITORIA GERAL DO ESTADO
50667;2002;4019;COORDENACAO DE PROGRAMAS DE ARTICULACAO COM OS MUNICIPIOS
50668;2012;4566;GESTAO DE CONCURSOS PUBLICOS
50669;2009;4568;IMPLEMENTACAO DE MODELOS DE GESTAO DO DESEMPENHO
50670;2012;4177;ALOCACAO E GESTAO DE EMPREENDEDORES PUBLICOS
50671;2007;1851;MODERNIZACAO DA GESTAO E DO PLANEJAMENTO
50672;2004;1555;MODERNIZACAO DA ACAO FISCAL
50673;2005;1794;IMPLANTACAO DO MODELO DE GESTAO DA INFORMACAO
50674;2007;1794;IMPLANTACAO DO MODELO DE GESTAO DA INFORMACAO
50675;2003;4117;SERV.DE PROTECAO GOVERNAMENTAL A AUTORIDADES E SEG.FIS.DOS PALACIOS
50676;2005;2349;MANUTENCAO DO SISTEMA DE INFORMACOES GERENCIAIS E DE PLANEJAMENTO DO PLANO PLURIANUAL - SIGPLAN
50677;2005;1333;FROTA EM DIA - SUPORTE ESSENCIAL A ACAO FISCAL
50678;2004;1887;PADRONIZACAO E MELHORIA DAS UNIDADES DA RECEITA
50679;2006;1986;TECNOLOGIA DA INFORMACAO - EM BUSCA DA EXCELENCIA FISCAL
50680;2006;4323;APRENDER PARA FAZER MELHOR
50681;2011;4315;AMPLIANDO A MOBILIDADE FISCAL
50682;2008;4542;DESENVOLVIMENTO DOS SERVICOS DE FISCALIZACAO E TRIBUTACAO DA SEF
50683;2012;4542;DESENVOLVIMENTO DOS SERVICOS DE ARRECADACAO, FISCALIZACAO E TRIBUTACAO
50684;2004;1057;IMPLANTACAO DO NOVO SISTEMA INFORMATIZADO DOS PROCESSOS DE ARRECADACAO ESTADUAL E IPVA
50685;2004;1058;IMPLANTACAO DO SINTEGRA EM MINAS GERAIS
50686;2007;4755;DESENVOLVIMENTO DOS SERVICOS DE FISCALIZACAO E TRIBUTACAO DA SEF
50687;2010;1069;PRODUCAO DE INFORMACOES POR MEIO DOS RECURSOS DE TECNOLOGIA DE INFORMACAO E COMUNICACAO
51768;2006;4487;CURUMIM - PROTECAO SOCIAL BASICA
51769;2009;4311;REALIZACAO DOS JOGOS ESCOLARES DE MINAS GERAIS (JEMG)
51770;2011;4311;DESENVOLVIMENTO DO ESPORTE ESCOLAR
51771;2012;1185;MINAS 2016 - PROMOCAO DO ESPORTE DE RENDIMENTO EM MINAS GERAIS
51772;2009;4270;PROMOCAO DO DESPORTO DE RENDIMENTO
51773;2009;1040;CENTRO DE TREINAMENTO OLIMPICO E PARAOLIMPICO
51774;2011;1040;CENTRO DE TREINAMENTO OLIMPICO E PARAOLIMPICO
51775;2011;1214;AMPLIACAO E REESTRUTURACAO DE ESPACOS ESPORTIVOS E DE ATIVIDADES FISICAS
51776;2010;4497;PROMOCAO DO ESPORTE INDIGENA
51777;2011;4115;PROMOCAO DO ESPORTE EDUCACIONAL
51778;2009;2010;XADREZ NA ESCOLA
51779;2004;4545;CLUBE MOVEL DE LAZER
51780;2006;4545;PROGRAMA DE LAZER
51781;2011;4327;GESTAO DA INFRAESTRUTURA ESPORTIVA
51782;2000;7203;GESTAO DA DIVIDA CONTRATADA EXTERNA
51783;2001;7179;TRANSFERENCIAS AO FUNDEF
51784;2000;7065;ENCARGOS DECORRENTES DA LEI NO.    13.270, DE 27/07/99
51785;2000;7181;PARTICIP.NO AUMENTO DE CAPITAL DE  EMPRESAS FINANCEIRAS E COMERCIAIS
51786;2007;7886;GESTAO DA DIVIDA CONTRATADA INTERNA
51787;2011;7844;TRANSFERENCIAS A MUNICIPIOS
51788;2010;7862;TRANSFERENCIAS AO FUNSET
51789;2012;7862;TRANSFERENCIAS AO FUNSET
51790;2003;7179;TRANSFERENCIAS AO FUNDEF
51791;2004;7803;INDENIZACOES ADMINISTRATIVAS E JUDICIAIS
51792;2004;7846;ENCARGOS DECORRENTES DA EXTINCAO DA MINASCAIXA, DECRETO NO 39.835, DE 25/08/98
51793;2007;7846;ENCARGOS DECORRENTES DA EXTINCAO DA MINASCAIXA, DECRETO NO 39.835, DE 25/08/98
51794;2009;7010;ENCARGOS DECORRENTES DE INDENIZACOES ADMINISTRATIVAS E JUDICIAIS DETERMINADAS EM LEI
51795;2012;7030;ENCARGOS DECORRENTES DA ADESAO AO PARCELAMENTO INSTITUIDO PELA LEI FEDERAL NO 11.941/2009
51796;2009;7620;ENCARGOS DECORRENTES DA EXTINCAO DE FUNDOS ESTADUAIS
51797;2010;7620;ENCARGOS DECORRENTES DA EXTINCAO DE FUNDOS ESTADUAIS
51798;2010;7658;ENCARGOS DEVIDOS AOS INSTITUTOS DE PREVIDENCIA
51799;2010;7663;CAPTACAO DE RECURSOS PARA FORMACAO DE PASEP
51800;2012;7663;CAPTACAO DE RECURSOS PARA FORMACAO DO PROGRAMA DE FORMACAO DO PATRIMONIO DO SERVIDOR PUBLICO - PASEP
51801;2010;7803;PRECATORIOS E SENTENCAS JUDICIARIAS DA ADMINISTRACAO DIRETA DO PODER EXECUTIVO
51802;2003;7081;ENCARGOS DA ADMINISTRACAO FINANCEIRA CENTRAL
51803;2008;1105;CONSOLIDACAO DA CENTRAL EXPORTAMINAS
51804;2009;1105;CONSOLIDACAO DA CENTRAL EXPORTAMINAS
51805;2008;1110;DESENVOLVIMENTO DOS PORTOS SECOS DE MINAS GERAIS
51806;2005;1979;ESTUDOS GEOFISICOS PARA AUMENTO DA EFICIENCIA ENERGETICA
51807;2005;1815;CRIACAO DO  NUCLEO DE ATENDIMENTO EM COMERCIO EXTERIOR AS PME
51808;2005;1408;ESTUDO  DA CADEIA PRODUTIVA DO SETOR DE JOIAS E GEMAS EM MINAS GERAIS
51809;2005;4938;MELHORIA DOS PROCEDIMENTOS OPERACIONAIS NA OBTENCAO DE CREDITO E FINANCIAMENTO AS PME EXPORTADORAS
51810;2005;7752;PROGRAMACAO A CARGO DO BANCO DE DESENVOLVIMENTO DE MG - BDMG
51811;2010;7752;PROGRAMACAO A CARGO DO BANCO DE DESENVOLVIMENTO DE MG - BDMG
51812;2010;1396;SINALIZACAO TURISTICA
51813;2010;4015;ESTRUTURACAO DE DESTINOS TURISTICOS
51814;2008;4016;PROMOCAO DO TURISMO DE NEGOCIOS EM BELO HORIZONTE E NOS PRINCIPAIS POLOS DE MINAS GERAIS
51815;2010;4016;PROMOCAO DO TURISMO DE NEGOCIOS EM BELO HORIZONTE E NOS PRINCIPAIS POLOS DE MINAS GERAIS
51816;2008;4017;ESTRUTURACAO E PROMOCAO DA ESTRADA REAL
51817;2008;4603;SISTEMA DE DADOS ESTATISTICOS DO TURISMO
51818;2010;4603;INFORMACAO E ESTATISTICAS DO TURISMO
51819;2012;1241;MINAS CRIATIVA
51820;2009;4103;APOIO FINANCEIRO AO TURISMO NOS CIRCUITOS TURISTICOS MINEIROS E NA ESTRADA REAL
51821;2011;4105;ESTRUTURACAO, DESENVOLVIMENTO E PROMOCAO DO TURISMO
51822;2010;4129;DESENVOLVIMENTO REGIONAL
51823;2012;4363;PROMOCAO DO TURISMO, DESENVOLVIMENTO E APOIO A COMERCIALIZACAO DE PRODUTOS TURISTICOS
51824;2012;4381;PESQUISAS E ESTATISTICAS DO TURISMO MINEIRO
51825;2012;4499;DESENVOLVIMENTO DO TURISMO - PRODETUR NACIONAL MINAS GERAIS
51826;2008;1291;REDE SUBTERRANEA DE ILUMINACAO E TELEFONIA DOS CENTROS HISTORICOS DE DIAMANTINA E SERRO
51827;2009;4263;CAPACITACAO E INCENTIVO A INVESTIMENTOS DO SETOR PRIVADO
51828;2008;4296;CAPACITACAO DO PROFISSIONAL E DA POPULACAO PARA O TURISMO
51829;2005;1929;DESENVOLVIMENTO, PROMOCAO E COMERCIALIZACAO DE PRODUTOS E ROTEIROS TURISTICOS
51830;2006;4250;COORDENACAO DO DESENVOLVIMENTO TURISTICO NAS REGIOES NORTE E NORDESTE DE MINAS GERAIS
51831;2005;4284;CAPACITACAO E PROMOCAO DO SETOR PRIVADO
51832;2004;4300;CONSOLIDACAO E APOIO AOS CIRCUITOS TURISTICOS
51833;2007;4300;CONSOLIDACAO E APOIO AOS CIRCUITOS TURISTICOS
51834;2007;4137;REALIZACAO DE EVENTOS PARA A PROMOCAO DO TURISMO
51835;2005;4331;INCENTIVO AO ECOTURISMO E AO TURISMO RURAL
51836;2005;4342;ELABORACAO DE MATERIAL PROMOCIONAL
51837;2006;4343;REALIZACAO  DE EVENTOS PARA A PROMOCAO DO TURISMO
51838;2005;1920;CRIACAO E IMPLANTACAO DE SISTEMA DE COLETA E AVALIACAO DE DADOS ESTATISTICOS DO TURISMO NA ESTRADA R
51839;2006;4035;DIVULGACAO DA ESTRADA REAL
51840;2004;1228;CRIACAO E PRODUCAO DE PECAS PUBLICITARIAS
51841;2003;1364;APOIO FINANCEIRO AO DESENVOLVIMENTO DO TURISMO
51842;2000;4071;ESTUDOS E PROMOCAO DO COMERCIO E   DOS SERVICOS
51843;2000;4072;PROMOCAO DO TURISMO
51844;2011;4119;ESTUDOS, PESQUISAS, PROJETOS E CONSULTORIAS EM POLITICAS PUBLICAS
51845;2011;4662;ESTUDOS E PESQUISAS NA AREA DE GESTAO PUBLICA
51846;2012;4662;ESTUDOS E PESQUISAS NA AREA DE GESTAO E POLITICAS PUBLICAS
51847;2006;4730;ESTUDOS ADMINISTRATIVOS E CONSULTORIAS ORGANIZACIONAIS
51848;2007;4747;ESTUDOS, PESQUISAS E PROJETOS ECONOMICOS E SOCIAIS
51849;2005;4827;PUBLICACOES DE PESQUISAS HISTORICAS E CULTURAIS
51850;2010;1398;CENTRO INTEGRADO DE CONVIVENCIA COM A SECA
51851;2012;2027;INFRAESTRUTURA E LOGISTICA DE ABASTECIMENTO DE VEICULOS DO ESTADO
51852;2005;1114;ASSENTAMENTO RURAL - CREDITO FUNDIARIO
51853;2001;7656;PROG. A CARGO DA DIST. DE TITULOS  E VALORES MOB. DE MG S/A - DIMINAS
51854;2001;7054;ENCARGOS COM PENSIONISTAS
51855;2008;1028;REVISAO DOS PROCESSOS DE EXECUCAO DA DESPESA DOS SERVICOS RELATIVOS A FROTAS
51856;2001;4422;PLANEJAMENTO E GERENCIAMENTO       TECNICO DE OBRAS
51857;2010;7846;ENCARGOS DECORRENTES DA EXTINCAO DA MINASCAIXA, DECRETO NO 39.835, DE 25/08/98
51858;1996;2410;AMPLIACAO DO SISTEMA TELEFONICO
51859;1995;2405;PROG.A CARGO DO DEPARTAMENTO DE TE LECOMUNICACOES DE MG - DETEL/MG
51860;1998;1020;IMPLEMENTACAO DO SISTEMA ESTADUAL  DE RADIODIFUSAO
51861;1998;2233;MANUTENCAO E ADEQUACAO DO SISTEMA  DE RADIODIFUSAO
51862;1996;2270;PROGRAMACAO A CARGO DA RADIO       INCONFIDENCIA LTDA
51863;1999;2270;PROGRAMACAO A CARGO DA RADIO       INCONFIDENCIA LTDA
51864;1999;4238;JORNALISMO, PRODUCAO ARTISTICA E   ESPORTES
51865;1995;2328;SUPRIMENTO E MANUTENCAO DE VEICULOS AUTOMOTORES
51866;1995;4324;PRODUCAO DE PLACAS PARA VEICULOS   AUTOMOTORES
51867;1999;1085;CONSTRUCAO, AMPLIACAO E REFORMA DE UNIDADES DA POLICIA MILITAR
51868;1999;2055;DIVULGACAO OFICIAL
51869;1995;2116;SUPRIMENTO E MANUTENCAO DE AERONAVES
51870;2001;4492;QUALIFICACAO PROFISSIONAL DO       TRABALHADOR
51871;2000;2292;ADMINISTRACAO DE RECURSOS HUMANOS
51872;2003;2018;MANUTENCAO DAS SUPERINTENDENCIAS REGIONAIS DE ENSINO
49327;2012;4163;PROMOCAO E PARTICIPACAO EM FEIRAS, EXPOSICOES E EVENTOS
49328;2009;4444;ROTAS E ESPACOS PARA O ARTESANATO
49329;2011;4461;QUALIFICACAO DO ARTESANATO MINEIRO
49330;2005;1283;CAPACITACAO E QUALIFICACAO DE ARTESAOS E MULTIPLICADORES
49331;2007;4172;ESTRATEGIAS DE IMPLEMENTACAO E QUALIFICACAO DO ARTESANATO MINEIRO
49332;2005;4472;PARTICIPACAO EM FEIRAS E EXPOSICOES
49333;2009;1401;ARRANJOS PARA GARANTIAS PPP
49334;2005;4243;OPERACIONALIZACAO DE JOGOS DE LOTERIA
49335;2007;4243;OPERACIONALIZACAO DE JOGOS DE LOTERIA
49336;2005;1623;IMPLANTACAO DO ARCABOUCO REGULATORIO E FISCALIZADOR DE PPP EM MINAS GERAIS
49337;2005;1643;GESTAO DO CONHECIMENTO
49338;2011;4050;PLANEJAMENTO  E EXECUCAO DO SISTEMA DE TELEFONIA RURAL
49339;2010;1189;UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACOES NO ESTADO DE MINAS GERAIS
49340;2005;4525;MANUTENCAO NOS POSTOS TELEFONICOS RURAIS INSTALADOS.
49341;2003;4454;PLANEJAMENTO, CONSULT. TECN.,EXEC. E  SUPERV. DO SISTEMA DE RADIODIFUSAO
49342;2000;7270;PROGRAMACAO A CARGO DA RADIO       INCONFIDENCIA LTDA.
49343;2001;7270;PROGRAMACAO A CARGO DA RADIO       INCONFIDENCIA LTDA.
49344;2001;4500;EXECUCAO E SUPERVISAO DO SISTEMA   DE TELEFONIA RURAL
49345;2002;4822;FISCALIZACAO DAS CONCESSIONARIAS E DISTRIBUIDORAS DE GAS, DERIVADOS DE PETROLEO E ENERGIA ELETRICA
49346;2000;6010;DISTRIBUICAO DE DIVIDENDOS
49347;2001;6010;DISTRIBUICAO DE DIVIDENDOS
49348;2003;4825;ENERGIA SUSTENTAVEL
49349;2004;7758;PROGRAMACAO A CARGO DA COMPANHIA ENEGETICA DE MINAS GERAIS - CEMIG
49350;2011;1360;UNIVERSALIZACAO DO ATENDIMENTO RURAL DE ENERGIA ELETRICA EM MUNICIPIOS NAO ATENDIDOS PELA CEMIG
49351;2010;1368;CONSTRUCAO DA REDE DE DISTRIBUICAO DE ENERGIA ELETRICA
